customerID,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn,tenure,MonthlyCharges,TotalCharges
6828-HMKWP,1,0,1,1,1,0,2,0,0,0,0,0,1,2,0,0,0,12,21.05,262.05
5567-WSELE,1,1,1,0,1,1,1,0,0,0,0,1,2,0,1,2,1,3,94.6,279.55
1472-TNCWL,1,0,0,1,1,0,1,0,1,0,0,1,2,0,1,2,0,36,94.7,3512.5
8063-RJYNF,1,0,0,0,1,0,1,1,0,0,0,1,2,0,1,2,1,16,94.25,1483.25
0687-ZVTHB,1,0,1,1,1,1,0,1,1,1,0,0,2,1,0,1,1,65,72.45,4653.85
2080-GKCWQ,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,2,74.95,151.75
9661-ACXBS,0,0,0,0,1,1,1,1,0,1,0,1,2,0,1,2,1,42,105.2,4400.75
2193-SFWQW,1,0,1,1,1,0,1,1,1,1,1,1,2,2,0,0,0,72,111.95,8033.1
5656-JAMLX,1,0,0,0,1,0,2,0,0,0,0,0,1,2,0,0,0,62,19.85,1253.65
3462-BJQQA,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,2,0,6,89.75,552.65
0442-TDYUO,1,0,1,0,1,0,2,0,0,0,0,0,1,2,1,3,0,48,20.05,1036.0
6733-LRIZX,1,0,0,0,1,1,1,1,0,1,1,1,2,2,1,2,0,35,108.95,4025.5
9503-XJUME,1,0,0,1,1,0,2,0,0,0,0,0,1,1,0,1,0,52,19.65,928.4
4367-NHWMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,24.9,24.9
3727-RJMEO,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,2,1,6,82.85,460.25
3779-OSWCF,0,0,1,0,1,1,0,1,1,1,1,1,2,2,0,1,0,71,93.2,6506.15
6736-DHUQI,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,67,84.8,5598.3
3915-ODIYG,1,1,0,0,1,1,0,1,1,0,0,0,2,1,1,2,0,60,71.75,4374.55
1360-RCYRT,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,23,30.35,678.75
2724-FJDYW,1,0,0,1,0,0,0,0,0,1,1,1,2,1,0,0,0,39,54.85,2191.7
4451-RWASJ,1,0,1,1,1,0,2,0,0,0,0,0,1,1,1,3,0,15,19.5,239.75
6646-VRFOL,1,1,1,0,1,1,1,0,1,1,0,1,2,0,1,2,1,53,103.85,5485.5
3460-TJBWI,1,0,1,1,1,1,2,0,0,0,0,0,1,2,0,3,0,24,24.2,609.05
5917-HBSDW,0,0,1,1,1,0,2,0,0,0,0,0,1,0,0,2,0,37,19.35,683.75
5685-IIXLY,0,0,1,1,1,0,1,0,1,0,0,0,2,0,1,2,1,5,83.6,404.2
5671-UUNXD,0,1,1,0,1,1,1,0,0,0,1,1,2,1,1,2,0,50,100.65,5189.75
0956-ACVZC,0,0,0,0,1,0,1,0,0,1,0,1,2,1,1,1,0,54,94.1,5060.9
2325-NBPZG,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,2,0,3,74.55,233.65
4250-ZBWLV,1,0,0,0,1,1,1,0,1,1,1,1,2,1,0,2,1,68,108.45,7176.55
4482-FTFFX,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,5,56.15,291.45
8859-DZTGQ,1,0,0,0,1,0,2,0,0,0,0,0,1,2,0,3,0,33,20.35,689.75
0440-MOGPM,0,0,0,0,1,1,0,0,1,1,0,1,2,1,1,2,0,41,80.55,3263.9
0020-JDNXP,0,0,1,1,0,0,0,1,0,1,1,1,2,1,0,3,0,34,61.25,1993.2
3752-CQSJI,0,0,1,1,1,0,2,0,0,0,0,0,1,0,1,3,0,13,20.45,254.5
5025-GOOKI,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,1,0,20,18.9,347.65
4698-KVLLG,0,1,0,0,1,0,2,0,0,0,0,0,1,2,0,1,0,51,19.6,967.9
5095-AESKG,0,0,1,0,1,1,1,0,1,0,0,0,2,0,1,1,1,3,91.5,242.95
2887-JPYLU,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,41,45.2,1841.9
4770-QAZXN,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,13,19.45,232.1
4896-CPRPF,1,0,1,1,1,1,2,0,0,0,0,0,1,2,0,0,0,35,25.45,809.25
1871-MOWRM,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,12,80.85,866.45
9714-EDSUC,1,0,0,0,1,0,1,1,1,0,1,0,2,0,1,3,0,4,94.9,360.55
2027-OAQQC,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,1,43,49.05,2076.2
0282-NVSJS,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,3,0,12,29.3,355.9
9090-SGQXL,1,1,1,0,1,1,1,0,1,1,0,1,2,0,1,2,1,68,105.3,7299.65
6595-YGXIT,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,2,1,25,88.95,2291.2
7353-YOWFP,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,3,0,7,20.25,129.15
9835-ZIITK,1,1,1,0,1,1,1,0,1,1,1,1,2,1,1,2,1,66,110.85,7491.75
8008-ESFLK,0,0,1,0,1,0,1,1,1,1,1,1,2,1,0,2,0,53,110.5,5835.5
7537-CBQUZ,1,1,0,0,1,1,1,1,1,1,0,1,2,0,1,0,0,63,109.4,7031.45
1555-DJEQW,0,0,1,1,1,1,1,1,1,1,1,1,2,2,1,0,1,70,114.2,7723.9
5649-TJHOV,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,27,36.5,1032.0
0519-XUZJU,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1,1,70.75,70.75
3363-EWLGO,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,3,0,5,19.95,109.6
4750-UKWJK,0,1,1,0,1,0,2,0,0,0,0,0,1,1,0,3,0,37,19.6,727.8
6338-AVWCY,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3,1,3,40.15,130.75
1689-YQBYY,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,2,0,12,76.6,893.0
4487-ZYJZK,0,0,1,1,1,0,2,0,0,0,0,0,1,1,0,1,0,38,19.6,763.1
2959-FENLU,0,0,0,0,1,0,1,0,0,1,0,0,2,0,1,1,0,9,85.3,781.4
0708-LGSMF,1,0,1,0,1,1,0,1,0,0,0,0,2,0,1,2,0,13,65.85,902.25
9253-QXKBE,1,1,1,0,1,1,1,0,0,0,0,1,2,0,1,2,1,29,94.45,2653.65
7634-HLQJR,0,0,1,1,1,0,2,0,0,0,0,0,1,2,0,1,0,47,20.05,1016.7
0487-RPVUM,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,61,99.4,5943.65
4079-ULGFR,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,3,0,16,20.0,275.7
2516-XSJKX,0,0,1,1,1,0,0,1,1,0,1,1,2,2,0,2,0,41,78.45,3126.45
0057-QBUQH,0,0,0,1,1,1,2,0,0,0,0,0,1,2,1,2,0,43,25.1,1070.15
9445-SZLCH,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,36,97.35,3457.9
6599-SFQVE,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,2,0,6,55.0,340.4
8331-ZXFOE,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,58,71.1,4299.2
4003-FUSHP,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,19,61.55,1093.2
0356-ERHVT,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,11,45.9,521.9
7325-ENZFI,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,39,40.3,1630.4
4884-ZTHVF,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,2,0,8,87.1,713.6
3920-HIHMQ,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,3,0,26,49.5,1265.65
3055-OYMSE,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,53,73.8,4003.85
0613-WUXUM,0,0,1,1,1,0,2,0,0,0,0,0,1,2,1,3,0,70,19.2,1401.4
7568-PODML,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,3,1,1,45.3,45.3
4458-KVRBJ,1,0,0,0,1,1,2,0,0,0,0,0,1,2,0,3,0,59,25.0,1510.5
5349-IECLD,1,0,0,0,1,0,1,0,0,1,0,1,2,0,0,2,1,2,94.95,178.1
1397-XKKWR,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,0,7,35.3,264.8
3945-GFWQL,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,1,12,44.55,480.6
8097-OMULG,1,0,1,1,1,0,0,0,1,1,1,1,2,1,0,1,0,59,76.75,4541.9
6013-BHCAW,1,0,1,1,1,1,0,0,0,1,1,1,2,2,1,0,0,61,81.0,4976.15
0401-WDBXM,1,0,1,1,1,1,1,1,0,1,0,1,2,2,1,0,0,72,105.55,7542.25
3387-PLKUI,0,0,1,1,1,0,2,0,0,0,0,0,1,0,0,3,0,13,18.8,251.25
6096-EGVTU,0,0,1,1,1,1,2,0,0,0,0,0,1,1,0,3,0,64,24.9,1595.5
3797-VTIDR,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,23.45,23.45
5081-NWSUP,0,0,0,0,1,0,0,0,1,0,1,0,2,1,0,3,0,10,64.9,685.55
2580-ATZSQ,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,65,61.35,3874.1
8085-MSNLK,0,0,1,0,1,1,1,1,1,1,1,1,2,2,0,3,0,62,113.95,6891.4
9691-HKOVS,0,0,1,0,1,1,0,1,1,1,1,1,2,1,1,2,0,55,90.15,4916.95
9881-VCZEP,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,2,0,25,54.1,1373.0
9526-BIHHD,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,29.7,29.7
8757-TFHHJ,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,49.8,49.8
4523-WXCEF,0,0,1,0,1,1,1,0,1,0,0,1,2,0,0,2,1,59,101.1,6039.9
1468-DEFNC,1,1,1,1,1,1,2,0,0,0,0,0,1,2,1,0,0,64,24.4,1548.65
5119-KEPFY,1,0,1,0,1,1,1,0,0,0,0,1,2,0,1,0,0,36,95.0,3440.25
8364-TRMMK,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,1,3,50.65,151.3
0916-KNFAJ,1,0,1,0,1,1,0,1,0,1,0,0,2,2,1,3,0,61,69.9,4226.7
8319-QBEHW,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,26,39.95,1023.75
3063-QFSZL,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,2,1,1,55.4,55.4
8775-LHDJH,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,2,1,1,90.6,90.6
9625-QNLUX,1,0,1,1,1,0,1,1,1,1,0,1,2,2,1,1,0,68,103.25,7074.4
3097-NQYSN,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,3,1,2,86.85,156.35
4024-CSNBY,0,0,1,0,1,1,1,1,1,1,1,0,0,2,1,0,0,72,94.25,6849.75
7110-BDTWG,0,0,1,0,0,0,0,0,0,1,1,0,2,2,1,2,0,71,47.05,3263.6
7493-GVFIO,1,0,0,0,1,0,2,0,0,0,0,0,1,2,0,1,0,57,20.55,1252.85
0690-SRQID,1,0,0,0,1,0,2,0,0,0,0,0,1,0,1,3,0,4,19.65,67.55
9605-WGJVW,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,70.2,70.2
9114-DPSIA,1,0,1,1,1,1,0,1,1,1,1,0,2,2,0,1,0,72,81.0,5750.0
4700-UBQMV,1,0,1,1,1,1,0,1,0,0,0,1,2,1,1,0,0,21,75.9,1549.75
7711-GQBZC,0,0,1,1,1,1,2,0,0,0,0,0,1,2,0,0,0,71,24.7,1810.55
3565-UNOCC,0,1,1,0,1,1,1,0,0,1,0,1,2,0,1,0,1,29,99.05,2952.85
4627-MIHJH,0,1,0,0,1,1,1,1,0,1,1,1,2,2,0,1,0,69,110.25,7467.55
9795-NREXC,0,0,1,0,1,1,0,1,0,1,1,1,2,2,1,1,0,64,85.0,5484.4
8573-CGOCC,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,16,19.75,294.9
7356-AYNJP,0,0,0,0,1,1,2,0,0,0,0,0,1,1,0,2,0,4,23.9,97.5
9249-FXSCK,0,0,0,0,1,1,1,1,1,0,1,1,2,1,1,1,1,52,111.25,5916.45
5493-SDRDQ,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3,1,2,55.1,113.35
6286-SUUWT,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,3,0,1,19.95,19.95
4819-HJPIW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,18,25.15,476.8
8654-DHAOW,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3,0,2,54.15,101.65
5438-QMDDL,0,0,1,0,1,0,0,0,1,0,0,0,2,0,1,3,0,19,59.8,1130.85
9812-GHVRI,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,40,83.85,3532.25
5553-AOINX,0,1,1,1,1,1,1,0,1,1,0,1,2,1,1,2,0,66,104.9,6891.45
1228-ZLNBX,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,0,21,75.3,1570.7
4226-KKDON,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,2,0,8,66.65,520.95
3831-YCPUO,0,0,1,1,1,0,1,1,1,1,1,1,2,2,1,1,0,72,109.5,7854.9
7445-WMRBW,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,48,73.85,3581.4
3308-DGHKL,1,0,0,0,1,0,2,0,0,0,0,0,1,2,1,0,0,69,19.3,1447.9
9924-JPRMC,1,0,0,0,1,1,1,1,1,1,1,1,2,2,1,2,0,72,118.2,8547.15
0080-EMYVY,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,14,51.45,727.85
6218-KNUBD,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,6,59.45,357.6
7337-CINUD,0,0,1,1,1,0,2,0,0,0,0,0,1,2,0,0,0,8,19.5,159.35
7609-NRNCA,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,3,0,17,19.55,280.85
0623-EJQEG,1,0,0,0,1,1,1,1,0,0,1,0,2,1,0,2,0,65,93.55,6069.25
7153-CHRBV,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,3,0,57,59.3,3274.35
0871-URUWO,1,0,1,0,1,1,1,0,0,1,0,1,2,0,1,1,1,13,102.25,1359.0
9190-MFJLN,1,1,0,0,1,0,1,0,0,1,0,1,2,0,1,1,1,19,95.9,1777.9
6198-PNNSZ,0,0,1,0,1,1,1,1,1,1,0,1,2,1,0,0,0,56,109.8,6109.65
3317-VLGQT,0,0,1,0,1,0,1,0,0,0,0,0,2,0,1,2,0,14,78.1,1122.4
4132-POCZS,1,0,1,0,0,0,0,1,0,0,0,0,2,0,1,2,0,52,39.9,2020.9
5614-DNZCE,0,0,0,0,1,0,0,1,1,1,1,0,0,2,1,1,0,58,64.9,3795.45
1095-JUDTC,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,2,1,47,95.05,4504.55
3896-RCYYE,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,1,0,67,53.4,3579.15
9638-JIQYA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,24.9,49.7
3258-SANFR,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,44.7,276.5
3726-TBHQT,1,0,1,1,1,1,1,1,1,1,1,1,2,2,1,0,0,71,114.0,8175.9
3190-ITQXP,0,0,1,1,1,0,2,0,0,0,0,0,1,2,0,0,0,46,20.25,890.35
0870-VEMYL,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,5,53.85,259.8
4833-QTJNO,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,67,83.85,5588.8
3039-MJSLN,1,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,3,20.2,50.6
0178-CIIKR,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,3,0,3,19.95,58.0
5385-SUIRI,1,1,1,0,1,1,1,1,0,1,0,1,2,0,1,2,1,52,104.2,5568.35
3982-XWFZQ,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,2,1,42,50.25,2203.65
5774-QPLTF,1,0,1,1,1,0,2,0,0,0,0,0,1,1,1,3,0,50,20.35,938.95
2322-VCZHZ,1,1,1,0,1,0,1,1,1,0,0,0,2,0,1,2,0,23,90.0,2024.1
5010-IPEAQ,0,0,1,1,0,0,0,1,1,1,1,1,0,2,0,1,0,67,54.2,3623.95
4009-ALQFH,0,0,0,0,1,0,1,0,1,1,0,1,2,0,1,2,1,25,99.5,2369.05
6383-ZTSIW,0,1,1,0,1,0,1,1,1,0,0,1,2,1,0,3,0,39,99.1,3877.95
8990-YOZLV,0,0,0,0,1,1,0,1,1,0,1,0,0,2,1,3,0,69,66.9,4577.9
3069-SSVSN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,25.85,25.85
5222-IMUKT,1,0,0,0,1,0,1,0,0,0,0,1,2,0,0,2,0,32,91.05,2871.5
3627-FCRDW,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,9,71.0,672.55
7562-GSUHK,0,0,0,0,1,0,1,0,1,1,0,0,2,0,1,1,1,16,93.2,1573.7
6685-XSHHU,1,0,1,1,1,0,2,0,0,0,0,0,1,2,1,0,0,60,20.95,1270.55
8901-UPRHR,0,0,1,1,1,1,1,0,1,1,1,1,2,2,1,0,0,72,109.2,7711.45
4903-UYAVB,1,0,1,0,1,0,2,0,0,0,0,0,1,0,0,3,1,5,19.35,126.05
0118-JPNOY,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,26,85.8,2193.65
6776-TLWOI,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,3,1,3,19.85,64.55
3845-FXCYS,1,0,0,0,1,0,2,0,0,0,0,0,1,0,1,2,0,2,19.65,31.2
5857-XRECV,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,0,0,2,20.5,38.25
0725-CXOTM,0,0,0,0,1,1,0,1,0,1,1,1,2,1,1,1,0,36,89.65,3348.1
4343-EJVQB,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3,0,7,74.35,533.6
9000-PLFUZ,0,1,1,0,0,0,0,0,1,0,0,1,2,2,1,1,0,60,49.45,2907.55
3427-GGZZI,0,0,1,0,1,1,1,0,1,0,0,0,2,0,1,2,0,19,89.1,1620.8
7779-ORAEL,1,1,1,0,1,1,0,1,0,1,1,0,2,2,0,1,0,45,75.15,3480.35
0644-OQMDK,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,4,70.65,293.85
4077-CROMM,0,0,1,1,1,1,1,0,0,1,1,1,2,0,1,2,1,31,104.2,3243.45
3154-CFSZG,1,0,1,1,1,0,1,1,0,1,0,0,2,0,0,2,0,47,90.05,4137.2
2868-MZAGQ,1,0,0,0,1,0,1,0,0,0,0,0,2,0,1,2,1,1,79.25,79.25
4847-QNOKA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,44.9,44.9
2220-IAHLS,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,1,19.4,19.4
1658-XUHBX,0,1,1,1,1,1,1,0,0,1,0,0,2,0,1,1,0,59,88.75,5348.65
6379-RXJRQ,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2,1,10,70.1,659.65
2378-HTWFW,1,1,0,0,1,1,1,1,0,0,0,0,2,0,0,1,0,35,91.0,3180.5
8650-RHRKE,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,4,29.65,118.5
4377-VDHYI,1,0,1,1,1,0,1,1,1,0,0,0,2,1,1,2,0,32,90.8,3023.85
0475-RIJEP,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,2,1,43,77.85,3365.85
1260-TTRXI,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,1,4,54.3,195.3
3719-TDVQB,0,1,1,0,1,0,2,0,0,0,0,0,1,2,1,3,0,54,18.95,1031.1
6328-ZPBGN,0,1,0,0,1,1,1,0,0,0,0,1,2,0,1,0,1,11,95.15,997.65
0201-MIBOL,0,1,0,0,1,1,1,1,0,0,0,1,2,2,1,0,0,66,102.4,6471.85
4937-QPZPO,1,0,1,1,1,1,1,0,0,1,0,1,2,1,1,2,0,61,99.9,6241.35
2925-VDZHY,1,0,1,1,1,1,0,1,1,1,1,1,2,2,0,1,0,72,88.7,6501.35
6981-TDRFT,1,0,1,1,0,0,0,0,0,1,1,1,2,1,1,2,0,44,54.3,2317.1
3413-CSSTH,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,41,55.7,2237.55
8033-VCZGH,1,0,1,0,1,1,1,1,0,1,0,1,2,1,1,2,0,50,103.95,5231.3
4789-KWMXN,1,0,1,0,1,1,1,1,0,1,1,1,2,1,1,1,1,47,110.85,5275.8
0224-NIJLP,1,0,1,1,1,0,2,0,0,0,0,0,1,2,0,3,0,8,20.15,165.5
7542-CYDDM,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,3,0,18,20.05,358.5
4718-WXBGI,1,0,1,1,1,1,0,1,1,1,1,1,2,2,1,1,0,72,91.95,6614.9
2867-UIMSS,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,2,1,1,80.5,80.5
8495-PRWFH,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,42,55.65,2421.75
0439-IFYUN,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,2,0,18,74.7,1294.6
5716-LIBJC,0,0,0,1,1,1,1,0,1,1,0,1,2,1,1,1,0,13,104.15,1299.1
2868-LLSKM,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,68,83.65,5733.4
8111-RKSPX,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,4,72.2,305.55
2988-QRAJY,1,0,0,0,1,1,1,1,1,1,0,1,2,2,1,1,0,69,110.05,7430.75
1585-MQSSU,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1,17,51.5,900.5
0071-NDAFP,1,0,1,1,1,1,2,0,0,0,0,0,1,2,0,1,0,25,25.5,630.6
2856-NNASM,1,1,0,0,1,0,1,0,0,0,0,1,2,0,1,3,1,43,89.55,3856.75
7328-ZJAJO,0,0,1,1,1,0,2,0,0,0,0,0,1,2,0,1,0,59,19.5,1222.65
6458-CYIDZ,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,2,0,5,80.7,374.8
8559-CIZFV,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,3,1,21,77.5,1625.0
1090-PYKCI,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,69,105.1,7234.8
3058-WQDRE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,25.15,331.85
7547-EKNFS,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,42,95.25,3959.35
2279-AXJJK,1,0,1,0,1,1,1,0,1,0,1,0,2,0,1,1,0,52,95.65,5088.4
6769-DYBQN,1,1,0,0,1,0,1,1,0,0,0,0,2,0,0,2,1,46,85.0,3969.4
0909-SELIE,1,0,1,0,1,1,0,1,1,1,1,0,2,2,1,0,0,61,80.8,4860.85
3417-TSCIC,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,29,24.85,788.05
1042-HFUCW,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,25,54.75,1266.35
4439-JMPMT,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,2,1,5,85.75,470.95
6537-OTKMY,1,0,0,0,0,0,0,0,0,1,0,1,2,1,0,2,0,15,50.75,688.2
8999-EXMNO,0,0,1,1,1,0,2,0,0,0,0,0,1,2,0,3,0,19,20.15,387.7
6725-TPKJO,1,0,0,0,1,0,2,0,0,0,0,0,1,2,0,3,0,44,20.05,845.25
2446-BEGGB,0,1,0,0,1,1,1,0,1,0,0,1,2,0,1,2,1,6,98.25,560.6
7162-WPHPM,1,0,1,1,1,1,0,1,1,1,1,0,0,2,0,1,0,58,71.6,4230.25
1599-MMYRQ,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,62,81.45,4983.05
8821-KVZKQ,0,0,1,1,0,0,0,0,1,1,1,1,2,1,1,0,0,70,58.4,4113.15
1496-GGSUK,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,25.7,25.7
6434-TTGJP,1,0,1,1,0,0,0,1,1,1,1,0,2,2,0,1,0,10,53.7,521.0
0042-JVWOJ,1,0,0,0,1,0,2,0,0,0,0,0,1,1,1,0,0,26,19.6,471.85
0130-SXOUN,1,0,0,0,1,1,1,0,1,0,0,0,2,0,0,1,0,66,89.4,5976.9
2575-GFSOE,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,2,1,7,69.0,506.9
2330-PQGDQ,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,51,84.2,4299.75
1452-UZOSF,1,0,1,1,1,1,1,1,1,1,1,1,0,2,1,1,0,72,106.1,7548.6
2097-YVPKN,1,0,0,0,1,1,2,0,0,0,0,0,1,2,0,3,0,65,25.75,1654.75
2842-JTCCU,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,46.05,80.35
8597-CTXVJ,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,70,64.95,4551.5
6631-HMANX,1,0,1,0,1,1,0,0,1,1,1,1,2,2,1,1,0,72,85.45,6227.5
9962-BFPDU,0,0,1,1,1,0,2,0,0,0,0,0,1,0,0,3,0,1,20.05,20.05
3296-SILRA,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,3,1,1,76.4,76.4
9681-OXGVC,0,0,0,0,1,1,1,0,0,1,0,1,2,0,1,2,1,5,100.5,514.0
6394-HHHZM,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,3,0,3,20.7,57.5
5995-LFTLE,1,0,0,0,1,1,2,0,0,0,0,0,1,2,1,1,0,58,25.3,1474.35
5180-UCIIQ,1,1,1,1,0,0,0,1,0,0,0,0,2,0,0,3,1,22,40.05,880.2
1932-UEDCX,1,1,1,0,1,1,1,0,1,0,0,1,2,0,1,0,0,33,100.6,3270.25
7153-OANIO,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,69.95,69.95
5188-HGMLP,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,54,74.0,3919.15
0665-XHDJU,1,0,1,0,1,1,1,0,1,0,0,1,2,2,1,2,0,72,99.4,7285.7
6521-YYTYI,1,0,0,1,1,1,1,0,0,0,0,1,2,0,1,2,1,1,93.3,93.3
8878-HMWBV,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,3,49.15,169.05
8265-HKSOW,0,0,1,1,1,1,1,1,1,1,1,0,2,2,0,1,0,72,107.45,7658.3
3544-FBCAS,0,0,1,1,1,1,0,1,1,1,0,1,2,2,1,1,0,72,83.6,5959.3
5331-RGMTT,1,1,1,0,1,1,1,0,0,1,0,1,2,0,1,1,0,54,99.05,5295.7
4759-PXTAN,0,0,1,0,1,1,0,0,1,0,1,1,2,1,1,2,0,59,80.1,4693.2
